M/Z,EXPERIMENTAL_M/Z,INTENSITY,SAMPLE,FILE
648.84607,648.846,7054346.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p0156_ug_ul,136.csv
648.84607,648.84644,5124979.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p0625_ug_ul,141.csv
648.84607,648.84406,990578.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p0625_ug_ul,176.csv
648.84607,648.8466,5062895.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p5_ug_ul,6.csv
648.84607,648.8463,5401394.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p25_ug_ul,21.csv
648.84607,648.8461,2816409.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p0625_ug_ul,196.csv
648.84607,648.84607,5131259.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p0312_ug_ul,126.csv
648.84607,648.846,947536.3,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p5_ug_ul,176.csv
648.84607,648.8468,3298904.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_p0156_ug_ul,181.csv
648.84607,648.84576,2574316.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_1_ug_ul,126.csv
648.84607,648.84607,5712525.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_p25_ug_ul,196.csv
648.84607,648.84,417787.66,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p0625_ug_ul,321.csv
648.84607,648.846,1026738.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0312_ug_ul,131.csv
648.84607,648.848,1541004.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0312_ug_ul,256.csv
648.84607,648.8454,5777571.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0078_ug_ul,181.csv
648.84607,648.84625,9618829.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p0312_ug_ul,66.csv
648.84607,648.8493,7379696.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_p0156_ug_ul,171.csv
648.84607,648.84503,751394.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p5_ug_ul,131.csv
648.84607,648.8465,15245408.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p0078_ug_ul,11.csv
648.84607,648.841,983427.44,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p25_ug_ul,66.csv
648.84607,648.84393,4576607.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p0625_ug_ul,36.csv
648.84607,648.85004,849869.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p125_ug_ul,36.csv
648.84607,648.8455,4976660.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_p5_ug_ul,101.csv
648.84607,648.841,1096625.9,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p5_ug_ul,16.csv
648.84607,648.84656,3655789.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p125_ug_ul,146.csv
648.84607,648.85004,1423567.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p0312_ug_ul,206.csv
648.84607,648.851,1159634.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p0625_ug_ul,236.csv
648.84607,648.84705,889956.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p0312_ug_ul,156.csv
648.84607,648.85004,701394.7,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_p0078_ug_ul,316.csv
648.84607,648.84906,1826985.9,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0312_ug_ul,61.csv
648.84607,648.84906,912335.9,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_1_ug_ul,161.csv
648.84607,648.848,574955.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p0078_ug_ul,246.csv
648.84607,648.84595,4988920.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p0156_ug_ul,151.csv
648.84607,648.84784,9272060.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p0625_ug_ul,46.csv
648.84607,648.8456,6877985.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p25_ug_ul,126.csv
648.84607,648.85004,987723.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_p125_ug_ul,296.csv
648.84607,648.84705,710666.75,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_1_ug_ul,51.csv
648.84607,648.84,2640068.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_1_ug_ul,21.csv
648.84607,648.8463,3921144.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p0078_ug_ul,6.csv
648.84607,648.84656,4550750.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p5_ug_ul,166.csv
648.84607,648.84406,1000528.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p125_ug_ul,211.csv
648.84607,648.848,1688956.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p0625_ug_ul,81.csv
648.84607,648.84705,945205.7,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_1_ug_ul,241.csv
648.84607,648.84625,4029290.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_1_ug_ul,6.csv
648.84607,648.8444,3330306.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_1_ug_ul,51.csv
648.84607,648.84607,1156822.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p25_ug_ul,1.csv
648.84607,648.84406,1011584.94,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p25_ug_ul,291.csv
648.84607,648.848,1250495.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p0156_ug_ul,111.csv
648.84607,648.84503,1040924.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p0078_ug_ul,246.csv
648.84607,648.8464,6460595.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p0312_ug_ul,106.csv
648.84607,648.8493,4825993.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_p0625_ug_ul,166.csv
648.84607,648.84906,1311308.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p5_ug_ul,36.csv
648.84607,648.848,1223002.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p0156_ug_ul,231.csv
648.84607,648.84705,844028.3,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p0078_ug_ul,281.csv
648.84607,648.843,2067080.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p0156_ug_ul_rerun,126.csv
648.84607,648.84644,3084462.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p125_ug_ul,36.csv
648.84607,648.8472,3740653.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_p0078_ug_ul,191.csv
648.84607,648.84424,3166071.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p0156_ug_ul,86.csv
648.84607,648.84485,3952411.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_p0078_ug_ul,111.csv
648.84607,648.84503,979894.75,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p125_ug_ul,286.csv
648.84607,648.8462,7832404.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p0078_ug_ul,16.csv
648.84607,648.846,5345337.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p5_ug_ul,131.csv
648.84607,648.846,1078412.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p0078_ug_ul,21.csv
648.84607,648.8462,4056001.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p125_ug_ul,6.csv
648.84607,648.8441,6659346.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p0078_ug_ul,111.csv
648.84607,648.8457,2266281.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p0078_ug_ul,186.csv
648.84607,648.8461,7077139.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p0078_ug_ul,76.csv
648.84607,648.85205,126637.88,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p0312_ug_ul_rerun,176.csv
648.84607,648.85205,1076624.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0078_ug_ul,271.csv
648.84607,648.84204,1054313.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p125_ug_ul,316.csv
648.84607,648.843,1075798.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_p25_ug_ul,321.csv
648.84607,648.84106,767577.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_p0625_ug_ul,286.csv
648.84607,648.846,3472624.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0625_ug_ul,111.csv
648.84607,648.851,837762.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p0312_ug_ul,246.csv
648.84607,648.84906,1068374.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_BLANK_1_rerun,31.csv
648.84607,648.84204,875045.44,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p25_ug_ul,326.csv
648.84607,648.84503,569988.3,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0078_ug_ul,231.csv
648.84607,648.84595,5497773.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_1_ug_ul,6.csv
648.84607,648.8459,2710532.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_1_ug_ul,16.csv
648.84607,648.848,1181371.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_BLANK_2,61.csv
648.84607,648.8445,6070111.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p125_ug_ul,111.csv
648.84607,648.84906,733539.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p5_ug_ul,246.csv
648.84607,648.85004,736990.06,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_BLANK_3,201.csv
648.84607,648.85205,681706.75,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p0078_ug_ul,301.csv
648.84607,648.846,1994722.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0156_ug_ul,196.csv
648.84607,648.8459,6153173.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p0156_ug_ul,71.csv
648.84607,648.8473,5075615.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_1,46.csv
648.84607,648.8458,5916979.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p0156_ug_ul,11.csv
648.84607,648.84406,751815.56,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p0156_ug_ul,251.csv
648.84607,648.8471,3045258.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_p125_ug_ul,111.csv
648.84607,648.851,667952.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p0156_ug_ul,281.csv
648.84607,648.84625,4916801.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_p25_ug_ul,166.csv
648.84607,648.841,1161093.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0625_ug_ul,121.csv
648.84607,648.84625,4779797.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p5_ug_ul,36.csv
648.84607,648.84705,965117.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_1_ug_ul,226.csv
648.84607,648.84,719614.3,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_p0312_ug_ul,261.csv
648.84607,648.846,681821.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0078_ug_ul,266.csv
648.84607,648.84406,2053354.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0625_ug_ul,116.csv
648.84607,648.848,721122.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_p5_ug_ul,311.csv
648.84607,648.8459,6595569.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p0312_ug_ul,91.csv
648.84607,648.8464,4968823.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p5_ug_ul,141.csv
648.84607,648.8466,3568505.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_1_ug_ul,6.csv
648.84607,648.8464,2564628.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p25_ug_ul,196.csv
648.84607,648.8457,1749541.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_3_p0312_ug_ul,186.csv
648.84607,648.84546,2117791.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_2,6.csv
648.84607,648.8435,5389126.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_p5_ug_ul,176.csv
648.84607,648.8466,3275548.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p0312_ug_ul,156.csv
648.84607,648.85205,1037875.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p125_ug_ul,246.csv
648.84607,648.84595,4879612.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_p125_ug_ul,166.csv
648.84607,648.84906,1563183.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0156_ug_ul,246.csv
648.84607,648.85205,837880.9,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_1_ug_ul,281.csv
648.84607,648.84644,5385372.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p25_ug_ul_rerun,6.csv
648.84607,648.84607,3515601.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_p0312_ug_ul,201.csv
648.84607,648.8431,1019186.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p125_ug_ul,6.csv
648.84607,648.84625,4420965.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p5_ug_ul,91.csv
648.84607,648.84607,3049759.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p25_ug_ul,6.csv
648.84607,648.84656,7668590.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p25_ug_ul,6.csv
648.84607,648.84595,4029345.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p5_ug_ul,6.csv
648.84607,648.84644,4410523.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p125_ug_ul,186.csv
648.84607,648.8462,5068008.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p125_ug_ul,176.csv
648.84607,648.841,914344.94,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p25_ug_ul,56.csv
648.84607,648.8458,5215886.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_2_p0625_ug_ul,166.csv
587.93404,587.9371,166194.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p0312_ug_ul,271.csv
587.93404,587.9341,445436.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p5_ug_ul,136.csv
587.93404,587.9383,3071025.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_1_ug_ul,6.csv
587.93404,587.93005,51544.14,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p5_ug_ul,216.csv
587.93404,587.93774,46761.492,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p0156_ug_ul,131.csv
587.93404,587.93207,145846.56,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p5_ug_ul,306.csv
587.93404,587.9386,682024.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p0625_ug_ul,21.csv
587.93404,587.939,46327.3,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p125_ug_ul,221.csv
587.93404,587.9376,117351.23,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p0312_ug_ul,6.csv
587.93404,587.93604,522293.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_1_ug_ul,71.csv
587.93404,587.9378,110196.695,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p0625_ug_ul,16.csv
587.93404,587.93805,161555.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,81.csv
587.93404,587.93823,73554.06,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,31.csv
587.93404,587.93,49494.63,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,16.csv
587.93404,587.9341,84967.41,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p25_ug_ul,231.csv
587.93404,587.9384,1314025.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,11.csv
587.93404,587.93604,40145.324,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p25_ug_ul,31.csv
587.93404,587.939,14793.13,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0156_ug_ul,201.csv
587.93404,587.9371,41915.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_1_ug_ul,181.csv
587.93404,587.93805,133036.42,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p0156_ug_ul,41.csv
587.93404,587.9379,91441.7,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_2_p0625_ug_ul,1.csv
587.93404,587.93805,119687.97,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p0625_ug_ul,271.csv
587.93404,587.9385,864931.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p5_ug_ul,26.csv
587.93404,587.93787,1278409.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p25_ug_ul,16.csv
587.93404,587.9383,250594.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p0625_ug_ul,196.csv
587.93404,587.938,81618.38,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p0312_ug_ul,1.csv
587.93404,587.93207,185772.47,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p5_ug_ul,271.csv
587.93404,587.9371,117374.99,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0312_ug_ul,106.csv
587.93404,587.93604,65739.08,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0312_ug_ul,326.csv
587.93404,587.9379,19047.541,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0078_ug_ul,6.csv
587.93404,587.9382,483969.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p0312_ug_ul,31.csv
587.93404,587.93805,461950.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p5_ug_ul,21.csv
587.93404,587.938,4013151.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_p0078_ug_ul,21.csv
587.93404,587.9391,195724.33,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p25_ug_ul,176.csv
587.93404,587.938,138500.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p0625_ug_ul,26.csv
587.93404,587.93,47402.047,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p125_ug_ul,51.csv
587.93404,587.939,23736.775,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p5_ug_ul,61.csv
587.93404,587.9378,228451.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p125_ug_ul,201.csv
587.93404,587.9291,117506.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p0312_ug_ul,241.csv
587.93404,587.93304,93217.555,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p0625_ug_ul,221.csv
587.93404,587.938,34026.195,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p0312_ug_ul,71.csv
587.93404,587.931,63081.586,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_3_p0078_ug_ul,256.csv
587.93404,587.931,39826.37,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0312_ug_ul,286.csv
587.93404,587.9341,250563.08,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_1_ug_ul,251.csv
587.93404,587.9382,88302.805,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p0156_ug_ul,136.csv
587.93404,587.93823,257958.98,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p0625_ug_ul,201.csv
587.93404,587.93744,1595703.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p25_ug_ul,91.csv
587.93404,587.9371,966225.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_1_ug_ul,6.csv
587.93404,587.93787,35142.19,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_1_p0078_ug_ul,146.csv
587.93404,587.93835,1774450.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_p5_ug_ul,11.csv
587.93404,587.93805,177444.16,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p125_ug_ul,221.csv
587.93404,587.93207,30183.703,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_p0625_ug_ul,281.csv
587.93404,587.9371,279344.22,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_1_1_ug_ul,101.csv
587.93404,587.93744,2226714.8,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_3_1_ug_ul,91.csv
587.93404,587.93005,463564.97,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_1_p25_ug_ul,151.csv
587.93404,587.9341,124649.83,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p25_ug_ul,151.csv
587.93404,587.93207,127722.375,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p0156_ug_ul,116.csv
587.93404,587.93677,148460.95,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B1_2_p0312_ug_ul,6.csv
587.93404,587.931,417580.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p5_ug_ul,61.csv
587.93404,587.93805,224224.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p0156_ug_ul,21.csv
